location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,vw_cap,1,2776,1061,2018-03-31,0.0115931741995783
usa,be_me,monthly,vw_cap,1,2768,1078,2018-04-30,0.0236209579504633
usa,be_me,monthly,vw_cap,1,2753,1080,2018-05-31,-0.0300715081927114
usa,be_me,monthly,vw_cap,1,2758,1073,2018-06-30,-0.00735539475348403
usa,be_me,monthly,vw_cap,1,2742,1068,2018-07-31,0.00462077415619185
usa,be_me,monthly,vw_cap,1,2787,1068,2018-08-31,-0.0535326788320877
usa,be_me,monthly,vw_cap,1,2802,1078,2018-09-30,-0.0125573459855147
usa,be_me,monthly,vw_cap,1,2791,1050,2018-10-31,0.0291126011951289
usa,be_me,monthly,vw_cap,1,2818,1069,2018-11-30,-0.011677426203676
usa,be_me,monthly,vw_cap,1,2828,1048,2018-12-31,-0.0187915222242354
usa,be_me,monthly,vw_cap,1,2784,1007,2019-01-31,0.0115401879411309
usa,be_me,monthly,vw_cap,1,2815,1042,2019-02-28,-0.0297155059923447
usa,be_me,monthly,vw_cap,1,2810,1035,2019-03-31,-0.0275249684326734
usa,be_me,monthly,vw_cap,1,2788,1037,2019-04-30,0.0209917408790101
usa,be_me,monthly,vw_cap,1,2784,1041,2019-05-31,-0.0349591201154771
usa,be_me,monthly,vw_cap,1,2801,1028,2019-06-30,-0.00108531428174914
usa,be_me,monthly,vw_cap,1,2810,1024,2019-07-31,-0.0172571809199298
usa,be_me,monthly,vw_cap,1,2840,1043,2019-08-31,-0.0404967608296768
usa,be_me,monthly,vw_cap,1,2845,1026,2019-09-30,0.0705355669698872
usa,be_me,monthly,vw_cap,1,2842,1039,2019-10-31,-0.0152956407210186
usa,be_me,monthly,vw_cap,1,2863,1031,2019-11-30,-0.0208868764092706
usa,be_me,monthly,vw_cap,1,2860,1021,2019-12-31,0.0263507442608184
usa,be_me,monthly,vw_cap,1,2838,1024,2020-01-31,-0.0591131860784702
usa,be_me,monthly,vw_cap,1,2863,1034,2020-02-29,-0.0329131816782697
usa,be_me,monthly,vw_cap,1,2840,1034,2020-03-31,-0.141005595085226
usa,be_me,monthly,vw_cap,1,2816,1021,2020-04-30,0.0184840822317051
usa,be_me,monthly,vw_cap,1,2772,1015,2020-05-31,-0.0675665415481817
usa,be_me,monthly,vw_cap,1,2770,1021,2020-06-30,-0.00531267758103452
usa,be_me,monthly,vw_cap,1,2769,1043,2020-07-31,-0.0423893572162882
usa,be_me,monthly,vw_cap,1,2792,1050,2020-08-31,-0.00751419130411959
usa,be_me,monthly,vw_cap,1,2799,1048,2020-09-30,-0.0379019943415882
usa,be_me,monthly,vw_cap,1,2785,1048,2020-10-31,0.0347259754090183
usa,be_me,monthly,vw_cap,1,2806,1053,2020-11-30,0.0548503751314116
usa,be_me,monthly,vw_cap,1,2789,1062,2020-12-31,-0.000208127450727132
usa,be_me,monthly,vw_cap,1,2758,1067,2021-01-31,0.00925757511841056
usa,be_me,monthly,vw_cap,1,2776,1097,2021-02-28,0.0743093956065628
usa,be_me,monthly,vw_cap,1,2785,1136,2021-03-31,0.0902062272661901
usa,be_me,monthly,vw_cap,1,2798,1159,2021-04-30,-0.00227779416943544
usa,be_me,monthly,vw_cap,1,2877,1174,2021-05-31,0.0563773180775566
usa,be_me,monthly,vw_cap,1,2885,1190,2021-06-30,-0.07599212419771
usa,be_me,monthly,vw_cap,1,2871,1195,2021-07-31,-0.0164771852959599
usa,be_me,monthly,vw_cap,1,2954,1143,2021-08-31,-0.00571946916152643
usa,be_me,monthly,vw_cap,1,2937,1152,2021-09-30,0.0403563136899136
usa,be_me,monthly,vw_cap,1,2932,1165,2021-10-31,-0.0143508116076945
usa,be_me,monthly,vw_cap,1,3046,1174,2021-11-30,-0.0011840251018251
usa,be_me,monthly,vw_cap,1,3050,1151,2021-12-31,0.0446322975208079
usa,be_me,monthly,vw_cap,1,3092,1131,2022-01-31,0.12867102568551
usa,be_me,monthly,vw_cap,1,3192,1164,2022-02-28,0.0308910596971362
usa,be_me,monthly,vw_cap,1,3208,1153,2022-03-31,0.00483409968734125
usa,be_me,monthly,vw_cap,1,3168,1137,2022-04-30,0.0359929257348682
usa,be_me,monthly,vw_cap,1,3242,1122,2022-05-31,0.0681932386972236
usa,be_me,monthly,vw_cap,1,3304,1120,2022-06-30,-0.0224435446021407
usa,be_me,monthly,vw_cap,1,3264,1123,2022-07-31,-0.0325034855120994
usa,be_me,monthly,vw_cap,1,3324,1170,2022-08-31,0.000949245507345094
usa,be_me,monthly,vw_cap,1,3287,1173,2022-09-30,-0.0141027813497279
usa,be_me,monthly,vw_cap,1,3287,1155,2022-10-31,0.0381324307829417
usa,be_me,monthly,vw_cap,1,3322,1139,2022-11-30,0.0101833800529127
usa,be_me,monthly,vw_cap,1,3315,1112,2022-12-31,0.000488236950437274
usa,be_me,monthly,vw_cap,1,3314,1096,2023-01-31,0.0339541713242577
usa,be_me,monthly,vw_cap,1,3303,1143,2023-02-28,-0.0180027926909977
usa,be_me,monthly,vw_cap,1,3316,1115,2023-03-31,-0.0721691302615978
usa,be_me,monthly,vw_cap,1,3338,1076,2023-04-30,0.00506370206485498
usa,be_me,monthly,vw_cap,1,3253,1099,2023-05-31,-0.0531326691917132
usa,be_me,monthly,vw_cap,1,3251,1091,2023-06-30,0.00192843149832027
usa,be_me,monthly,vw_cap,1,3247,1085,2023-07-31,0.0476097529597094
usa,be_me,monthly,vw_cap,1,3240,1098,2023-08-31,-0.0122376393071019
usa,be_me,monthly,vw_cap,1,3206,1068,2023-09-30,0.0145840604268075
usa,be_me,monthly,vw_cap,1,3222,1057,2023-10-31,0.00255399935797704
usa,be_me,monthly,vw_cap,1,3242,1063,2023-11-30,-0.0141452001748978
usa,be_me,monthly,vw_cap,1,3249,1064,2023-12-31,0.0177600402885486
usa,be_me,monthly,vw_cap,1,3209,1056,2024-01-31,-0.024505727421363
usa,be_me,monthly,vw_cap,1,3228,1077,2024-02-29,-0.0547762522069189
usa,be_me,monthly,vw_cap,1,3193,1063,2024-03-31,0.0337645793913717
usa,be_me,monthly,vw_cap,1,3177,1041,2024-04-30,0.00774903654318316
usa,be_me,monthly,vw_cap,1,3099,1053,2024-05-31,0.0224103322342961
usa,be_me,monthly,vw_cap,1,3087,1028,2024-06-30,-0.0361022571439693
usa,be_me,monthly,vw_cap,1,3070,1021,2024-07-31,0.0576555075944328
usa,be_me,monthly,vw_cap,1,3091,1062,2024-08-31,-0.0201576978554021
usa,be_me,monthly,vw_cap,1,3093,1041,2024-09-30,-0.0197730358760379
usa,be_me,monthly,vw_cap,1,3101,1027,2024-10-31,-0.00412126385935417
usa,be_me,monthly,vw_cap,1,3102,1045,2024-11-30,-0.0150558778988027
usa,be_me,monthly,vw_cap,1,3099,1029,2024-12-31,-0.00792363627388795
